ಅರಿಮೆ ತಿಳಿಪದ ಪದನೆರಕೆ ಪದಗಳು - Arime Tiliapada Dictionary Words,,,
coagulation,ಹೆಪ್ಪುಕಟ್ಟುಗೆ,,
continent,ಹಿರಿನೆಲ,,
axon,ನರನಾರು,,
opaque,ಬೆಳಕು ತಡೆಯುವ,,
inheritance,ಮರುಪಡೆತ ,,
tertiary bond,ಮೂರರನಂಟು,,
subtract,ಕಳೆ,,
factor,ಅಡಕ,,
assimilation,ಒಂದುಗೂಡುವಿಕೆ,,
antacid,ಹುಳಿಯೆದುರುಕ,,
flower,ಹೂಬಿಡು,,
power take-off,ಕಸುವೆಳೆಯುವ ಏರ‍್ಪಾಟು,,
rheumatic pain,ಚಳುಕು,,
axle,ಗಾಲಿಕೋಲು,,
visible,ಕಾಣಿಸಿಕೊಳ್ಳುವುದು,,
hang,ನಿಂತುಹೋಗು,,
deceleration,ಬಿರುವಿಳಿತ,,
principal axis,ಮುಖ್ಯನಡುಗೆರೆ,,
operating system,ನಡೆಸೇರ‍್ಪಾಡು,,
speedometer,ಉರುಬಳಕ,,
charge,ಚುರುಕು,,
surgical,ಕೊಯ್ಯಾರಯ್ಕೆಯ,,
usage,ಬಳಕೆ,,
socket,ಲೊಲಿ,,
dew,ಮಂಜು,,
grasshopper,ಮಿಡಿತೆ,,
time,ಹೊತ್ತು,,
energy scavenger,ಹೊರಗೆಡುವಿಕೆ,,
metamorphosis,ಪಾಂಗುಮಾರ‍್ಪು,,
"uneven, bend",ಡೊಂಕಿನ,,
rectum,ನೇರ‍್ಗರುಳು,,
stone,ಜಲ್ಲಿ,,
figure,ತಿಟ್ಟ,,
planetarium,ಅರಿಲುಂಕುಗೆ,,
inventor,ಉಂಟುಮಾಡುಗ,,
meditation,ಊಕ,,
involuntary,ಹಿಡಿತದಲ್ಲಿರದ,,
organic,ಮದ್ದಿಲಿ,,
movable,ತಿರುಗುವ,,
bone,ಮೂಳೆ,,
slit,ಸೀಳುಕಂಡಿ,,
bronchus,ಕವಲುಗೊಳವೆ,,
suffocate,ಉಸಿರುಕಟ್ಟು,,
imaginary number,ನೆನಸೆಣಿ,,
range,ಹುಲ್ಲುಗಾವಲು,,
tongue,ನಾಲಿಗೆ,,
chemotropism,ರಾಸಾಯನಿಕನಡೆತ,,
balanced food,ಸಮನಾದಆಹಾರ,,
direct current,ಮಾರದ ಮಿಂಚು,,
tab control,ತಡಕು ತೆರೆಚೂಟಿ,,
nature,ಪರಿಚೆ,,
skeleton,ಎಲುಬಿನಹಂದರ,,
factor tree,ಒಡುಕ ಮರ,,
malformation,ತಪ್ಪುಪರಿಜು,,
concave mirror,ತಗ್ಗುಕನ್ನಡಿ,,
detoxication,ನಂಜಾರಿಕೆ,,
displacement,ಎಡೆಗಳೆತ,,
transplant,ಮರುನಾಟಿ,,
haustra,ಕರುಳ್ದಿಣ್ಣೆ,,
freeze,ಗಡ್ಡೆಕಟ್ಟು,,
nausea,ಉಬ್ಬಳ,,
crtical stage,ಬದಲಾಗುವಿಕೆಯಮಟ್ಟ,,
function,ಎಣಿನಂಟು,,
concussion,ಪೊಳಪು,,
piles,ಮೊಳೆ,,
gallbladder,ಈಸಬುಡ್ಡಿ,,
dielectric,ಇರ‍್ಮಿನ್ನಿನ,,
cataclasis,ಸವೆದಗಲ್ಲು,,
cement,ಅಂಟುಪುಡಿ,,
epidemiology,ಸೋಂಕುಬೇನರಿಮೆ,,
epidemic,ಅಂಟುಬೇನೆ,,
roaring,ಮೊರೆತ,,
distributary,ಒಡೆಕವಲು,,
chromoplast,ಬಣ್ಣಕಟ್ಟು,,
coefficient,ಒಡಬೆಲೆ,,
net,ಮಿಂಬಲೆ,,
host,ತಡಿಕೆಯೆಣ್ಣುಕ,,
duct,ಕೊಳವೆ,,
phlebotomy,ಸಿರಕೊಯ್ತ,,
plumule,ಕುಡಿಹುಟ್ಟುಕ,,
transmission,ಕಳುಹಿಕೆ,,
inertia,ನಿಲ್ಮೆ,,
inverse relationship,ತಿರುವುಮುರುವಿನಸಂಬಂಧ,,
incisor,ಕಚ್ಚುಹಲ್ಲು,,
wall,ಪದರ,,
abirritant,ಕೆರಳುಕುಗ್ಗುವ,,
critical point,ತುದಿಹಂತ,,
paracardiac,ಗುಂಡಿಗೆಪಕ್ಕ,,
archipelago,ಕುದುರೊಗ್ಗಡ,,
sonorous,ಸದ್ದಿನ,,
pulp,ಹಲ್ಲಿನತಿರುಳು,,
sprout,ಮೊಳಕೆ,,
quarantine,ಬೇರೆಯಿಡಿಕೆ,,
event,ಆಗುಹ,,
roof rack,ಸೂರುಕಟ್ಟೆ,,
powder,ಪುಡಿ,,
drought,ಬರ,,
applied force,ಹಾಕುವಬಲ,,
long (period),ಹೆಚ್ಚುಕಾಲ,,
diabetes,ಸಕ್ಕರೆಕುತ್ತ,,
syringe,ತಿರಿಜೆ,,
stalactite,ತೂಗುತೊಂಗಲು,,
growth,ಬೆಳವಣಿಗೆ,,
remedy,ಮದ್ದು,,
perpendicular,ನೆಟ್ಟಗೆ,,
crown,ಹಲ್ಮುಡಿ,,
antacid,ಹುಳಿಯಿಳಿಕ,,
digestive tract,ಅರಗುಜಾಡು,,
uvula,ಕಿರುನಾಲಿಗೆ,,
spam,ಬೇಡದೋಲೆ,,
circle,ದುಂಡುಗೆರೆ,,
dust,ನುಸಿ,,
remote,ದೂರದಿಂದ,,
endocrine,ಒಳಸುರಿಕೆಯ,,
earthworm,ಮಳೆಹುಳು,,
shock absorber,ಮೆತ್ತೊತ್ತು,,
branch,ಕೊಂಬೆ,,
differentiation,ಬೇರ‍್ಪಡಿಕೆ,,
prokaryote,ಮುನ್ನಾಜೀವಿ,,
minute,ನಸು,,
fingerprint,ಬೆರಳೊತ್ತು,,
astrobiologist,ಹೊರಬಾನುಸಿರರಿಗ,,
cartilage,ಮೆದುಮೂಳೆ,,
impulse,ಮಿಡಿತ,,
dropdown,ಇಳಿಪಟ್ಟಿ,,
vertical compression,ಅಡ್ಡ ಚಾಚು,,
cryogenic,ಕಡುತಂಪಿಕೆ,,
brachistochrone curve,ಬಿರುಸು ಇಳಿಗೆರೆ,,
flow,ಹರಿವು,,
uterus,ಬಸಿರುಗೂಡು,,
troubleshooting,ಬಗೆಹರಿಸಿಕೆ,,
load,ಮೋಪು,,
logarithm,ಪೆರ್ಚುಪಟ್ಟು,,
speed,ಒತ್ತರ,,
tail,ಹೀಲಿ,,
dryer,ಒಣಚೂಟಿ,,
rivulet,ತೋಡು,,
pulp,ಹಲ್ಲುತಿರುಳು,,
flywheel,ಗಾಲಿತೂಕ,,
luminescence,ಬೆಳಕೀಯುಗೆ,,
aspect ratio,ಉದ್ದಗಲಳತೆ,,
alleviation,ನೋವಿಳಿಕೆ,,
itch,ತುರಿಕೆ,,
spring,ಸೆಲೆ,,
endocytosis,ಕೋಶಸೇರಿಕೆ,,
horripilation,ಕದ್ದವಣಿ,,
alkali metals,ನೀರು-ಚುರುಕು ಲೋಹಗಳು,,
synthetic,ಕೂಡುಮಾಳ್ಕೆಯ,,
detoxication,ನಂಜುಕಳೆತ,,
iceberg,ನೀರ‍್ಗಲ್ಲ ಬಂಡೆ,,
charged particle,ವಿದ್ಯುತ್ಹುರುಪಿನಕಣಗಳು,,
eukaryote,ನಡುಪೊರೆಜೀವಿ,,
science,ಅರಿಮೆ,,
spondylitis,ಬೆನ್ನೆಲುಬುರಿತ,,
mutation,ಮಾರ‍್ತಳೆತ,,
range,ಹರವು,,
buoyancy,ತೇಲುಬಲ,,
radiation,ಹೊರಸೂಸಿಕೆ,,
pneumatic,ಗಾಳಿ ನಡೆಸುವ,,
radius,ಅರೆ,,
purity,ಮಚ್ಚು,,
critical angle,ಹೊಸ್ತಿಲು ಮೂಲೆ,,
sense organ,ಅರಿವುನೆರು,,
percentile,ನೂರ್ಸರಿಪಾಲು,,
angiosperms,ಮುಸುಕು,,
wisdom tooth,ಹರೆಯಹಲ್ಲು,,
endemic,ಮೀಸಲಾದ,,
offspring,ಮಕ್ಕಳು,,
affinity,ಒಲವು,,
diagnose,ಕುತ್ತ ತಿಳಿ,,
right triangle,ಸರಿಮೂಲೆ ಮುಮ್ಮೂಲೆ,,
grid,ಹೆಣಿಗೆ,,
singleton,ಒಂಟಿವುರುಳು,,
thorn,ಸಿಂಬಿ,,
fibrinogen,ನಾರುಹುಟ್ಟುಕ,,
Random Access Memory,ಓರಣವಿಲ್ಲದೇ ಬಳಸಬಲ್ಲ ನೆನಪು,,
nail,ಆಣಿ,,
sediment,ಚರಟ,,
enamel,ಹಲ್ಲುಹೊದಿಕೆ,,
coagulant,ಹೆಪ್ಪುಕಟ್ಟುಕ,,
bird,ಹಕ್ಕಿ,,
tooltip,ಮುಟ್ಟುಗುಟ್ಟು,,
prototype,ಎತ್ತುಗೆ,,
potential difference,ಅಡಕಶಕ್ತಿಯವ್ಯತ್ಯಾಸ,,
ruminant,ನಮುಲುಗ,,
alkane,ನೆರೆನೀರ‍್ಕರಿ,,
breeze,ನಸುಗಾಳಿ,,
pendulum,ತೂಗುಕ,,
decimal,ಹತ್ತೆಣಿಕೆ,,
electric charge,ವಿದ್ಯುತ್ತಿನ ಹುರುಪು,,
directrix,ಉಬ್ಬಡ್ಡ ಗೆರೆ,,
depletion region,ಕುಂದಿದತಾಣ,,
period,ಗಡಿ,,
cartilage,ಮೆದುಎಲುಬು,,
metaphor,ಮಾರ‍್ಪುರುಳು,,
hybridisation,ಬೆರಸುವಿಕೆ,,
navigate,ತಲುಪುದೋರು,,
power,ಹತೋಟಿ,,
emission,ಕಾರಿಕೆ,,
salination,ಉಪ್ಪುಕೂಡಿಕೆ,,
catenation,ಸರಪಳಿಯಾಗುವಿಕೆ,,
acidic problem,ಹುಳಿತ,,
bifocal lens,ಇಬ್ಬಗೆಯಬಾಗುಗಾಜುಗಳು,,
longitudinal section,ಉದ್ದಸೀಳು,,
saliva,ಉಗುಳು,,
liniment,ನೋವಿನೆಣ್ಣೆ,,
tunnel,ಸುರಂಗ,,
equation,ಎಣ್ಸಾಟಿಸೊಲ್ಲು,,
equation,ಈಡುಮಾಡುಗೆ,,
segment,ಒಳತುಣುಕು,,
metal,ಜಲ್ಲಿ,,
charge,ಅಳುವುಣಿಕೆ,,
sun,ನೇಸರು,,
numeration,ಎಣಿಸುವಿಕೆ,,
piezoelectricy,ಒತ್ತುಮಿಂಚು,,
disinfectant,ಸೋಂಕುಕಳಕ,,
reminder,ಉಳಿಕೆ,,
isotropy,ಸಾಟಿಪರಿಚೆ,,
solar panel,ಬಿಸಿಲು ಮಿನ್ನಣೆ,,
chipset,ಸೀರುಚೆಕ್ಕೆಕಲೆತ,,
amylum,ಗಿಡಸಕ್ಕರೆ,,
neurosis,ನರಕುತ್ತ,,
probability,ಆಗಬಹುದಿಕೆ,,
milk,ಹಾಲು,,
chlorophyll ,ಎಲೆಬಣ್ಣ,,
memory,ನೆನಪು,,
ridge,ಏಣು,,
observation,ಗಮನಿಕೆ,,
concatenate,ಪೋಣಿಸು,,
carpenter’s plane,ಗೀಸುಳಿ,,
saline,ಉಪ್ಪುಗೂಡಿದ,,
headache,ತಲೆನೋವು,,
electrostatic force,ನಿಲ್ಮಿಂಚೊತ್ತರ,,
implant,ನಾಟಿ,,
isle,ಕುದುರು,,
reflex,ಹತೋಟಿಯಲ್ಲಿಲ್ಲದ,,
endoplasmic reticulum,ಒಳಪ್ಲಾಸ್ಮಾಕೋಶದಹೆಣಿಕೆ,,
touch screen,ಸೋಕುತೆರೆ,,
thickener,ದಪ್ಪಹೆಚ್ಚುಗೆ,,
food,ತಿನಿಸು,,
litmus,ಮಾರ‍್ಬಣ್ಣ,,
dichotomy,ಇಬ್ಬಗೆತನ,,
creature,ಉಸಿರುಗ,,
dehumidifier,ತೇವಳಿಕ,,
breadth,ಅಗಲ,,
frostbite,ಚಳಿಕಡಿತ,,
production,ನೆಗಳ್ತೆ,,
floor,ಚಿಕ್ಸಾರೆಣಿ,,
empirical,ಗಮನಿಕೆಯ,,
selectively permeable membrane,ಅರೆತೂರುವಪೊರೆ,,
constrictor,ಹಿಂಡಾವು,,
dermatosis,ತೊಗಲುಬೇನೆ,,
trachea,ಉಸಿರುನಾಳ,,
counter,ಎಣಿಸುಕ,,
index finger,ತೋರುಬೆರಳು,,
epidemiologist,ಅಂಟುಬೇನರಿಗ,,
crocodile,ಮೊಸಳೆ,,
hing joints,ತಿರುಗಣಿಕೀಲು,,
humid,ಈರವುಳ್ಳ,,
stethoscope,ಎದೆಯಾಲಿಕ,,
pituitary,ಮಿದುಳಿನಸುರಿಗೆ,,
precipitation,ಪಡಲಿಕೆ,,
worm,ಎರೆ,,
impurity,ಕಲುಗೆ,,
keyboard,ಕೀಲಿಮಣೆ,,
cowdung,ಸಗಣಿ,,
paleolithic,ಪಳೆಗಲ್ಲು,,
cognate,ನಂಟಿನ,,
source,ನೆಲೆ,,
landmine,ನೆಲಮದ್ದು,,
compost,ಬೆರಕೆಗೊಬ್ಬರ,,
pollination,ಹೂದುಂಬಿಕೆ,,
disinfect,ನಂಜುಕಳೆ,,
troposphere,ಮಾರ‍್ಪುಗೋಳ,,
photonics,ಬೆಳಕುಕಣದರಿವು,,
audio-,ಕೇಳ್,,
resistance,ತಡೆ,,
corrode,ಕೊರೆ,,
globe,ನೆಲತೆರಳೆ,,
hyperextension,ಮಿಗಿಲುಚಾಚಿಕೆ,,
cardiac arrest,ಎದೆ ತಡೆತ,,
linear motion,ಓರಣದ ಜರುಗಾಟ,,
dentistry,ಹಲ್ಲರಿಮೆ,,
cranium,ಎಲುದಲೆ,,
tube,ಕೊಳವೆ,,
instanceof,ಇದರಚ್ಚು,,
ice,ನೀರ‍್ಗಲ್ಲು,,
tartar,ಕೊಳೆ,,
deadly,ಸಾವಿಕ್ಕುವ,,
hyperacousis,ಕಟ್ಟಾಲಿಕೆ,,
aphototropism,ಕತ್ತಲೆಯೆಡೆಗೆ,,
quartic equation,ನಾಲ್ಮಡಿಯ ಸಾಟಿಕೆ,,
lithium,ಹಗುರಪೊನ್ನು,,
stellar,ಚುಕ್ಕೆಯ,,
telephone,ನೆಲೆಯುಲಿ,,
antibody,ಎದುರುಕಂಟು,,
thumbnail,ಅಡಕತಿಟ್ಟ,,
direct current,ನೇರ‍್ಮಿಂಚು,,
periostracum,ಚಿಪ್ಪುತೊಗಲು,,
haemophilia,ಸೋರಂಕೆಯಿಲ್ಲಮೆ,,
homologous series,ಒಂಬಗೆಯಸರಣಿ,,
more,ಹೆಚ್ಚು,,
ripen,ಕಳಿ,,
circlip,ತೆರಪಿಡಿ,,
reflex,ಅಂಕೆಯಲ್ಲಿಲ್ಲದ,,
centile,ನೂರ್ಸರಿಪಾಲು,,
internet,ಕೂಡುಬಲೆ,,
incubate,ಕಾವುಕೊಡು,,
gymnosperms,ಮುಸುಕಿರದ,,
evaporate,ಇಮರು,,
identity element,ತನ್ಮೆಯೆಣಿ,,
stomach,ಹೊಟ್ಟೆ,,
shell,ನೊಳಲೆ,,
light spectrum,ಬೆಳಕಿನಹರವು,,
brake system,ಬ್ರೆಕ್ವ್ಯವಸ್ಥೆ,,
storage,ಕೂಡೆಡೆ,,
sonicator,ಸದ್ದಲೆ ತುಂಡರಿಸುಕ,,
number,ಎಣಿ,,
convergent lines,ಸೇರುವ ಗೆರೆಗಳು,,
moisture,ಪಸೆ,,
hydrology,ಮೇಲ್ನೀರರಿಮೆ,,
fossil,ಪಳೆಯುಳಿಕೆ,,
tessellation,ಬದಿಸರಿಸೇರಿಕೆ,,
glazing,ಹೊಳೆಯುವಿಕೆ,,
gravitate,ಬಿಣ್ಪುಗೊಳ್ಳು,,
protractor,ಮೂಲೆಯಳಕ,,
treatment,ಆರಯ್ಕೆ,,
permutation,ಪಣ್ಣುಗೆ,,
space,ಹೊರಬಾನು,,
premolar,ಮುಂದವಡೆ ಹಲ್ಲು,,
hormone,ಒಸರುಗೆ,,
sensor,ಅರಿವುಗೆ,,
shoulder,ತೆಗಲು,,
classical field theory,ಹಳೆಹರವಿನ ಕಟ್ಟಲೆ,,
infinity,ಎಲ್ಲೆಯಿಲ್ಲಮೆ,,
hyperamnesia,ಸಲೆಮರೆವು,,
space,ತಾವು,,
oasis,ಮರುಳುಗಾಡಿನ ತೋಟ,,
toe,ಕಾಲಬೆರಳು,,
aerosol,ಗಾಳಿತುಣುಕು,,
cyclic contraction,ಮರುಕುಗ್ಗುವಿಕೆ,,
force,ಅಳವು,,
protractor,ಕೋನಳಕ,,
audiology,ಕೇಳುವಿಕೆಯರಿಮೆ,,
diamond,ಮಿಂಚುಗಲ್ಲು,,
eye,ಕಣ್ಣು,,
scar,ಜಡ್ಡು,,
brittle,ಮುರಿತ,,
intersecting lines,ಸೀಳುಗೆರೆಗಳು,,
heart failure,ಎದೆಸೋಲು,,
random motion,ಕಟ್ಟುಪಾಡಿಲ್ಲದಚಲನೆ,,
vascular,ಹರಿವುನಾಳಯಿರುವ,,
recover,ಹಿಂಪಡೆ,,
rust,ತುಕ್ಕು,,
hydrofoil,ನೀರಿಟ್ಟಳ,,
radioactivity,ಬೀರುವಿಕೆ,,
polarity,ತುದಿತನ,,
seismologist,ನೆಲನಡುಕದರಿಗ,,
equatorial bulge,ಉಬ್ಬು ನೆಲನಡುಗೆರೆ,,
capillary,ತೆಳುಕೊಳವೆ,,
suicide,ತನ್ಕೊಲೆ,,
axiom,ನನ್ನಿ,,
pinnate,ಗರಿತೆರದ,,
audible range,ಕೇಳಿಕೆಯಹರವು,,
vertebrate,ಬೆನ್ನುಮೂಳೆಯುಳ್ಳ,,
day,ಹಗಲು,,
epigraphy,ಕಲ್ಬರಹವರಿಮೆ,,
cooling,ತಂಪಾಗಿಸುವಿಕೆ,,
breast feed,ತಾಯಿಹಾಲು,,
diabetes,ಡಯಾಬಿಟಿಸ್,,
scale,ತಕ್ಕಡಿ,,
bat,ಬಾವಲಿ,,
metamorphosis,ರೂಪಮಾರ್ಪಾಟು,,
hydrometer,ತಿಣ್ಮೆಯಳ,,
endodermis,ಒಳತೊಗಟೆ,,
morbid,ಮಯ್ಸರಿಯಿಲ್ಲದ,,
departure,ಹೋಗುಹ,,
record,ತಿಳಿಕಂತೆ,,
dropsy,ಮಯ್ಬಾವು,,
condensation,ದಟ್ಟವಾಗುವಿಕೆ,,
syntax,ಕಟ್ಟಲೆಕಂತೆ,,
transverse wave,ಅಡ್ಡ ಅಲೆ,,
rivulet,ಕಿರುಹೊಳೆ,,
audible frequency,ಕೇಳಿಕೆಯಸುತ್ತೆಣಿಕೆ,,
riverbed,ಹೊಳೆತಳ,,
wool,ತುಪ್ಪಟ,,
arthritis,ಕೀಲುನೋವುರೋಗ,,
tear,ಕಣ್ಣೀರು,,
glomerulus,ನೂಲುಂಡೆ,,
synchronic,ಒಡಪೊತ್ತಿನ,,
periodic table,ಮರುಕಳಿ ಪಟ್ಟಿ,,
peripheral nervous system,ಮೇರೆಯನರವ್ಯವಸ್ಥೆ,,
distillation,ಚೊಕ್ಕಮಾಳ್ಕೆ,,
liquid crystal,ಜೋನಿಹರಳು,,
herd,ಕದುಪು,,
heterotroph,ಹೆರಕುಳಿ,,
spring,ಜಲುಗು,,
eyesore,ಕಣ್ಗಿಸಿರು,,
suspended,ತೇಲುತ್ತಿರುವ,,
glyceride,ನೀರ‍್ಹುಟ್ಟಿನಿಂಗುಕೊಬ್ಬು,,
primary,ಮೊದಲನೆಯ,,
transistor,ತಡೆತವಯ್ಯುಕ,,
decrypt,ಒಗಟುಬಿಡಿಸು,,
thread,ಎಸಕದೆಳೆ,,
dormant,ಒರಗಿದ,,
morbid,ಕುತ್ತಹಿಡಿದ,,
hyaena,ಕತ್ತೆಕಿರಬ,,
enum,ಗೊತ್ತುಗುಂಪು,,
Double Data Rate Memory controller,ಇತ್ತಿಳಿಮಾರ್ಪು ನೆನಪೆಣಿ,,
centrifugal,ನಡುಯೆದುರಿನ,,
smartphone,ಚುರುಕುಲಿ,,
least common multiple,ಕಡುಚಿಕ್ಕ ಪುದುವು ಪಟ್ಟುಕ,,
discharge,ಹೊರಹಾಕುವಿಕೆ,,
latitude,ಅಡ್ಡಬಳಸುಗೆರೆ,,
fracture,ಬಿರಿತ,,
stemplot,ಎಣಿಸೀಳು ಬಿಡಿಸಿಕೆ,,
landscape,ನೆಲಗಾಣ್ಕೆ,,
cuboid,ಮೂರ‍್ಸಾಟಿ ಮೋರೆ,,
medulla oblongata,ಹಿಂದಳಮಿದುಳು,,
stimulate,ಕೆರಳಿಸು,,
obsession,ಗೀಳು,,
trinomial,ಮೂರ‍್ಪದ,,
diffuse,ಹರಡು,,
charged particle,ಹುರುಪುಕಣಗಳು,,
season,ಅಮಗ,,
haemoptysis,ರಕ್ತಕಕ್ಕು,,
yolk,ಜನೆ,,
nurse,ಆರಯ್ಗಿತ್ತಿ,,
transparent,ತೂರ‍್ನೋಟದ,,
cosmic,ಇಡಿಯೆಡೆಯ,,
calcium,ಹಸಿಸುಣ್ಣ,,
throat,ದೊಂಡೆ,,
ravine,ಕಮ್ಮರಿ,,
cocoon,ತೆರಳೆಗೂಡು,,
momentum,ರಾಶಿವೇಗ,,
fixing,ಊರಿಕೆ,,
troubleshooting,ತೊಡಕುಬಿಡಿಸಿಕೆ,,
recover,ಹದುಳಿಸು,,
distributive,ಹಂಚಿಕೆಯ,,
online,ಮಿನ್ಕಾಣ್ಕೆ,,
humus,ಹೊಳೆಮಣ್ಣು,,
toxin,ನಂಜು,,
ovary,ತತ್ತಿಹುಟ್ಟುಕ,,
ionosphere,ತುಣುಕುಪದರ,,
absorb,ಹೀರು,,
neuromuscular junction,ನರಕಟ್ಟುಕೂಡುದಾಣ,,
resonance,ಮೊಳಗಿಕೆ,,
length,ನಿಡುಪು,,
lactation,ಹಾಲೂಡಿಕೆ,,
output,ಪಳಿ,,
synchronisation,ಒಡನಾಗಿಕೆ,,
osteoporosis,ಎಲುಜೊಳ್ಳಿಕೆ,,
tempest,ಸುಂಟರಗಾಳಿ ಮಳೆ,,
grid,ಕಂಬಿತಡಿಕೆ,,
intelligence,ಜಾಣ್ಮೆ,,
hardware,ಗಟ್ಟಿಸರಕು,,
truth,ನಿಜಾಂಶ,,
oil refinement,ಎಣ್ಣೆಹದಗೊಳಿಸುವಿಕೆ,,
nurse,ಆರಯ್ಕೆ ಮಾಡು,,
antenna,ಅರಿಕೊಂಬು,,
centripetal,ನಡುವೆಡೆ,,
chaetophobia,ಕೂದಲಂಜಿಕೆ,,
laxative,ಎಕ್ಕುಗೆ,,
evolution,ಅರಳಿಕೆ,,
airframe,ಹೊರಕಟ್ಟು,,
scalpel,ಕೊಯ್ಕತ್ತಿ,,
gravity,ಸೆಳೆಯೊತ್ತರ,,
Lithosphere,ಕಲ್ಲುಗೋಳ,,
lamina,ಎಲೆಪದರ,,
octopus,ಎಣ್ದೋಳ,,
fraction,ಚಿಕ್ಕತುಂಡು,,
pill,ಕಡುಹು,,
obtuse angle,ಮೊಂಡಮೂಲೆ,,
evaporate,ಸುಂಡು,,
aquarium,ನೀರಿಲ್ಲು,,
insectarium,ಹುಳುಮನೆ,,
carbonate,ಕರಿಹುಳಿಯುಪ್ಪು,,
replication,ಪ್ರತಿಮಾಡುವಿಕೆ,,
deposit,ಇಡುಗಂಟು,,
lever,ಮೀಟುಗೋಲು,,
suspended,ತೇಲಾಡುವ,,
aphyllous,ಎಲೆಯಿರದ,,
persists,ಇರುತ್ತದೆ,,
navel,ಹೊಕ್ಕುಳು,,
hyperaphia,ತನಿಮುಟ್ಟರಿವು,,
tangent,ತಾಕುಗೆರೆ,,
proof,ನಿಂದರಿಕೆ,,
magnet,ಸೆಳೆಕ,,
delayed,ತಡವಾದ,,
depreciation,ಇಳಿತಾಯ,,
flatworm,ಚಟ್ಟೆಹುಳ,,
horsepower,ಕುದುರೆಬಲ,,
spacecraft,ಹೊರಬಾನು ಹಡಗು,,
research,ಅರಕೆ,,
convect,ಒಡವಯ್ಯು,,
amphoteric,ಎರಡು ಗುಣವುಳ್ಳ,,
cold storage,ಕುಳಿರ‍್ವನೆ,,
vacuum pump,ಗಾಳಿಬರಿದಾಗಿಸುವಪಂಪ್,,
online,ಪತ್ತಿಸದ,,
creeper,ಬೀಳು,,
login,ಒಳನಡೆ,,
parallel,ಒರ‍್ತೆರಪಿನ,,
posture,ನಿಲುವು,,
reduction,ಇಲೆಕ್ಟ್ರಾನ್ ಪಡೆತ,,
coast,ಕಡಲಕರೆ,,
inverse proportion,ತಿರುವಾದನಂಟು,,
handicapped,ಬಳವಿಗುಂದಿದ,,
photo sensitive,ಬೆಳಕಿಗೆಮಿಡಿಯುವ,,
spinal,ಬೆನ್ನುಮೂಳೆಯ,,
space,ತೆರವು,,
oculist,ಕಣ್ಣುಮಾಂಜುಗ,,
skeleton,ಮೂಳೆಹಂದರ,,
diatomic,ಎರಡುಪರಮಾಣುಗಳ,,
first aid,ಮೊದಲೊದವಿ,,
precipitation reaction,ಹುಡಿಯುಳಿತದ ಕ್ರಿಯೆ,,
pain,ಕೊಡೆತ,,
hydrolysis,ನೀರೊಡೆತ,,
terminal velocity,ಕಡೆಯುರುಬು,,
kerosene,ಕಲ್ಲೆಣ್ಣೆ,,
decay,ಕೊಳೆತ,,
obstetrician,ಹೆರಿಗೆಯರಿಗ,,
"eustchain tube, middle ear tube",ನಡುಗಿವಿನಾಳ,,
heart attack,ಗುಂಡಿಗೆಕಟ್ಟು,,
inflow rate,ಒಳಹರಿವಿನಮಟ್ಟ,,
decay,ಹಳಸಿಕೆ,,
circumscribe,ಬಳಸಿಯೆಳೆ,,
magic square,ಮೋಡಿಮಣೆ,,
cheese,ಗಿಣ್ಣು,,
placenta,ಮಾಸುಚೀಲ,,
beaker,ಕೊಕ್ಕುಸೇರು,,
solar system,ನೇಸರ ಬಳಗ,,
condenser,ಇಂಗಿಸುಕ,,
submarine,ಒಳಹಡಗು,,
accelerator,ವೇಗಹೆಚ್ಚುಕ,,
systolic,ಕುಗ್ಗುವ,,
ulcer,ಹುಣ್ಣು,,
fuel,ಉರುವಲು,,
blind spot,ಕುರುಡುದಾಣ,,
extraterrestrial,ನೆಲದಾಚೆಗಿನ,,
mud,ಕೆಸರು,,
catchfly,ಅಂಟುಗಿಡ,,
sedge,ಜೊಂಡುಹುಲ್ಲು,,
sporephyte,ಬೀಜಾಣುಹುಟ್ಟುಕ,,
insomnia,ಮಲಗದಿಕೆ,,
brucellosis,ಏರಿಳಿತದ ಬಿಸುಪು,,
electrolysis,ವಿದ್ಯುತ್ ಒಡೆತ,,
lightning,ಮಿಂಚು,,
output voltage,ಹೊಮ್ಮಿಕೆಯವೋಲ್ಟೇಜ್,,
weathering,ಒಡಕು,,
white dwarf,ಬಿಳಿ ಕುಳ್ಳರಿಲು,,
colour,ಹೊಗರು,,
emission,ಕಾರುಹ,,
trench,ಕಾಲುವೆ,,
gas,ಅರಿವಳಿಕೆಯಾವಿ,,
excretion,ಹೊರಕಳೆತ,,
softness,ಮೆದುತನ,,
philtre,ಮೆಚ್ಚುಮದ್ದು,,
sleep,ಕುಗುರು,,
peristalsis,ಸುತ್ತಿನಲೆ,,
absorption,ಹೀರಿಕೆ,,ಬಯಲ ಮೇಲೆ ಸುಮಾರು ಮಳೆ ಬಿದ್ದರು ಹೀರಿಕೆ ತುಂಬಾ ಬೇಗ ಆಯಿತು
reverse,ಉಲ್ಟಾ,,
trapezium,ಮಾಡು,,
bone marrow,ಎಲುಬುಕೊಬ್ಬು,,
tensioner,ಬಿಗಿಕ,,
lactate,ಮೊಲೆಯೂಡು,,
stalk,ತೊಡಂಬೆ,,
deoxygenated,ಆಕ್ಸಿಜನ್ಮುಗಿದ,,
arenaceous,ಉಸುಕಿನಂತಹ,,
